ID,Sex,Status,Children,Est_Income,Car_Owner,Usage,Age,RatePlan,LongDistance,International,Local,Dropped,Paymethod,LocalBilltype,LongDistanceBilltype,TARGET
2711,F,M,2,91861,Y,22.06,41.98,1,15.32,0,6.74,0,CC,Budget,Standard,Current
2714,F,S,1,12374.9,Y,123.59,33.493333,4,17.49,0,106.1,0,Auto,FreeLocal,Standard,Cancelled
2715,F,M,2,69133.9,Y,46.32,26.833333,4,8.58,0,37.73,0,CH,FreeLocal,Standard,Current
2717,F,M,2,84948,Y,23.73,29.446667,3,11.14,0,12.58,0,CH,FreeLocal,Intnl_discount,Current
2718,F,M,2,30998.8,N,52.91,40.96,2,2.4,0,50.5,0,Auto,Budget,Standard,Current
2720,M,S,0,15924.2,N,1.46,14.46,2,0,0,1.46,0,CH,FreeLocal,Standard,Current
2724,M,M,2,21416.5,N,27.61,35.653333,3,9.9,9.17,8.53,0,CC,FreeLocal,Intnl_discount,Current
2728,M,M,2,78554.2,N,35.88,16.7,3,5.59,7.26,23.03,0,Auto,Budget,Standard,Current
2729,F,M,2,38215.9,N,0.97,30.886667,1,0,0,0.97,0,Auto,Budget,Standard,Current
2730,F,M,1,14085.5,N,176.61,19,1,29,0,160.42,0,CC,FreeLocal,Standard,Cancelled
2731,F,M,2,49745.3,N,27.28,47.966667,4,2.84,0,24.44,0,CH,Budget,Intnl_discount,Current
2733,F,M,2,88427,N,69.97,13.86,2,22.46,4.16,43.34,0,CC,Budget,Standard,Current
2734,F,M,2,98003.7,Y,84.42,26.273333,2,1.03,0,83.39,0,CC,FreeLocal,Intnl_discount,Current
2735,M,S,0,89142.7,N,16.91,32,2,3.76,8.13,5.01,0,CC,Budget,Intnl_discount,Current
2736,F,S,0,74530.8,N,127.89,63.086667,3,20.89,0.49,106.5,0,Auto,FreeLocal,Intnl_discount,Current
2738,F,S,0,32962.6,N,265.78,23,1,45,0,262.91,0,CC,Budget,Standard,Cancelled
2743,F,M,2,76289.2,N,104.63,48.206667,4,22.2,0,82.43,0,CC,Budget,Intnl_discount,Current
2745,M,M,1,66931.9,N,17.46,63.933333,3,11.72,0.39,5.35,0,CC,Budget,Standard,Cancelled
2746,M,M,2,9309.57,Y,108.3,25.44,1,8.56,0,99.73,0,CC,FreeLocal,Standard,Current
2747,F,M,1,42000,N,48.08,24,4,33,0,26.78,0,Auto,FreeLocal,Intnl_discount,Cancelled
2748,F,S,0,43000,N,168.28,24,4,28,0,154.77,0,CC,Budget,Intnl_discount,Cancelled
2749,F,S,0,42000,N,65.79,23,3,25.77,0,61.44,0,CC,Budget,Standard,Cancelled
2750,F,S,2,32098,N,41.78,22,4,38,0,35.73,0,Auto,Budget,Standard,Cancelled
2751,F,S,0,77726.4,N,23.52,56.72,3,14,0,9.51,0,Auto,Budget,Intnl_discount,Current
2752,F,S,2,35000,N,62.95,19,3,39,2.22,38.18,0,CC,FreeLocal,Standard,Current
2753,F,S,1,2800.68,N,134.75,45.673333,4,28.45,0,106.3,0,CC,Budget,Standard,Cancelled
2756,F,M,2,90271.6,N,110.4,44.926667,4,13.96,0,96.43,0,CC,FreeLocal,Standard,Current
2760,F,M,2,64816.6,Y,27.87,31.126667,4,21,0,6.87,0,CC,Budget,Standard,Current
2761,F,M,2,98217.1,N,42.74,44.98,2,29.49,0,13.24,0,CC,FreeLocal,Standard,Cancelled
2764,F,S,0,15989.3,N,29.17,61.693333,3,3.67,0,25.49,1,CC,Budget,Intnl_discount,Cancelled
2770,M,S,1,84978.1,N,88.79,21.64,2,5.03,7.68,76.07,0,CH,FreeLocal,Intnl_discount,Cancelled
2771,F,M,2,36647.9,N,107.38,49.986667,1,21.41,0,85.96,0,CC,Budget,Intnl_discount,Cancelled
2772,F,S,0,64319.2,N,40.16,41.226667,1,3.01,0,37.15,0,CH,Budget,Intnl_discount,Current
2773,F,S,1,73338,N,29.93,48.246667,3,20.92,0,9.01,0,Auto,Budget,Intnl_discount,Current
2774,F,S,0,433.74,N,44.22,60.746667,1,3.3,0,40.91,0,CC,FreeLocal,Standard,Cancelled
2775,F,M,2,16962.2,N,27.57,45.36,1,18.6,0,8.96,0,CC,Budget,Standard,Current
2777,M,M,2,10708.3,N,142.95,26.026667,1,20.83,4.85,117.26,0,CH,Budget,Intnl_discount,Current
2780,F,M,0,2031.61,N,109.04,20.3,1,21.64,0,87.4,0,CC,Budget,Standard,Cancelled
2783,F,S,2,16938.5,N,22.11,46,3,13.35,0,8.76,0,CH,FreeLocal,Standard,Current
2786,F,M,0,55221,N,15.69,48,4,0.49,0,15.2,0,CC,FreeLocal,Standard,Current
2787,F,M,1,8073.11,N,89.05,52.646667,3,28.7,0,60.35,0,Auto,FreeLocal,Standard,Current
2788,M,M,0,95448.6,Y,29.46,53.68,4,24.24,0,5.21,0,CH,Budget,Standard,Current
2789,M,S,1,24141.5,Y,125.87,17.006667,3,28.82,0,97.05,0,CC,FreeLocal,Standard,Cancelled
2790,M,S,2,63152.6,Y,70.01,63.173333,4,29.93,0,40.07,0,CC,Budget,Intnl_discount,Current
2792,M,S,2,72084.7,N,38.13,55.64,4,29.11,0,9.02,0,CC,Budget,Intnl_discount,Current
2793,F,S,0,42760.5,N,53.7,62,3,13.47,0,40.23,0,CC,Budget,Standard,Current
2794,F,S,1,49072,N,34.25,41,4,23.5,0,10.74,0,Auto,Budget,Intnl_discount,Current
2795,F,M,0,27371.8,Y,142.7,43,4,16.14,0,126.55,0,CC,FreeLocal,Standard,Current
2798,M,M,1,71472.9,N,130.22,41.913333,3,16.02,0,114.2,0,CH,Budget,Standard,Cancelled
2799,F,M,0,95405.7,N,13.96,70,3,7.74,0,6.21,0,CC,Budget,Standard,Current
2800,F,S,0,95786.8,Y,108.79,57.553333,1,21.33,0,87.46,0,CC,Budget,Standard,Current
2802,M,S,0,90321.6,N,12.39,55.113333,3,0.87,0,11.52,0,CC,FreeLocal,Intnl_discount,Cancelled
2803,M,S,0,90478.6,N,154.49,54.553333,2,18.02,0,136.47,0,CC,FreeLocal,Standard,Cancelled
2804,F,M,2,56187,N,21.83,52.646667,2,8.09,0,13.74,0,CH,Budget,Standard,Current
2807,F,S,1,38000,N,229.64,24.393333,3,23.56,0,206.08,0,CC,Budget,Intnl_discount,Cancelled
2813,M,M,2,53010.8,N,58.87,18.84,1,12.45,0,46.42,4,CC,FreeLocal,Standard,Current
2814,M,M,0,75004.5,N,58.72,64.8,4,26.52,0,32.19,0,CC,Budget,Intnl_discount,Current
2817,M,M,0,19749.3,N,34.17,60.366667,2,20.22,0,13.94,0,CC,Budget,Standard,Current
2818,M,S,1,57626.9,Y,48.35,43.906667,4,9.38,0,38.96,0,CC,Budget,Standard,Current
2819,M,M,2,20078,N,15.98,32.846667,4,9.65,0,6.33,0,CC,Budget,Intnl_discount,Current
2820,F,M,2,47902,N,72.31,26.033333,4,17.44,4.94,49.92,1,Auto,FreeLocal,Standard,Current
2821,M,M,1,7545.96,Y,200.75,16.753333,1,22.39,0,178.36,0,CC,Budget,Standard,Cancelled
2825,M,S,2,89459.9,N,36.05,53.28,2,11.54,1.61,22.9,0,CC,FreeLocal,Standard,Cancelled
2827,F,S,1,37000,N,229.64,24.393333,1,23.56,0,206.08,0,CC,Budget,Intnl_discount,Cancelled
2829,M,M,0,9780.66,N,21.39,24.546667,2,2.8,7.27,11.32,1,CC,FreeLocal,Standard,Current
2833,M,M,2,53010.8,N,58.87,18.84,2,12.45,0,46.42,4,CC,FreeLocal,Standard,Current
2834,M,M,1,75004.5,N,58.72,64.8,2,26.52,0,32.19,0,CC,Budget,Intnl_discount,Current
2837,M,M,0,19749.3,N,34.17,60.366667,1,20.22,0,13.94,0,CC,Budget,Standard,Current
2838,M,S,1,57626.9,Y,48.35,43.906667,3,9.38,0,38.96,0,CC,Budget,Standard,Current
2839,M,M,2,20078,N,15.98,32.846667,1,9.65,0,6.33,0,CC,Budget,Intnl_discount,Current
2840,F,M,2,47902,N,72.31,26.033333,4,17.44,4.94,49.92,1,Auto,FreeLocal,Standard,Current
2841,M,M,1,7545.96,Y,200.75,16.753333,1,22.39,0,178.36,0,CC,Budget,Standard,Cancelled
2845,M,S,2,89459.9,N,36.05,53.28,2,11.54,1.61,22.9,0,CC,FreeLocal,Standard,Cancelled
2848,F,S,1,13576.5,N,40.49,39.426667,1,14.83,0,25.66,0,CC,Budget,Standard,Cancelled
2850,F,M,2,42031.8,N,59.78,50.753333,3,20.45,0,39.33,0,CH,Budget,Intnl_discount,Current
2851,F,S,1,97689.2,N,14.87,59.073333,4,6.08,0,8.79,0,CC,FreeLocal,Standard,Cancelled
2852,F,S,1,75397.8,Y,60.32,57.66,4,24.42,0,35.9,0,CC,FreeLocal,Standard,Cancelled
2853,F,M,1,49453.8,N,29.46,55.073333,4,17.13,0,12.33,0,CC,Budget,Standard,Cancelled
2854,M,M,0,92881.8,N,93.57,21.38,2,2.15,6.12,85.29,0,CC,FreeLocal,Standard,Cancelled
2855,M,S,2,43634.5,N,143.5,21.78,2,29.44,9.42,104.64,0,CC,Budget,Standard,Cancelled
2856,F,S,0,68641.5,Y,55.32,47.98,4,5.1,0,50.22,0,CC,FreeLocal,Intnl_discount,Cancelled
2857,F,M,1,50735.1,Y,28.38,36.253333,4,11.62,0,16.76,0,CC,Budget,Standard,Cancelled
2858,F,M,1,52490.1,N,29.62,19.193333,4,10.1,9.69,9.81,0,CC,FreeLocal,Standard,Cancelled
2859,F,S,1,13109.1,N,62.87,62.606667,3,22.38,0,40.48,0,Auto,Budget,Standard,Cancelled
2860,M,S,1,92647.5,N,32.13,56.046667,1,16.04,5.74,10.34,0,CC,Budget,Standard,Cancelled
2861,F,S,2,21021.6,Y,14.95,62.753333,4,3.75,0,11.19,0,CC,Budget,Standard,Cancelled
2862,M,S,0,74460.7,Y,206.46,55.34,3,25.53,0.99,179.93,0,CC,FreeLocal,Standard,Cancelled
2863,F,M,1,43894.5,N,69.67,40.18,4,29.28,0,40.38,0,CC,FreeLocal,Intnl_discount,Cancelled
2864,F,S,2,28787.4,N,86.06,41.666667,3,27.97,0,58.09,0,Auto,Budget,Standard,Cancelled
2865,F,S,1,94278.7,Y,36.35,53.12,4,26.68,0,9.67,0,CC,FreeLocal,Standard,Cancelled
2866,F,M,0,83900.2,N,36.83,45.04,4,28.21,0,8.62,0,CC,FreeLocal,Intnl_discount,Cancelled
2867,M,M,1,13091.6,N,43.06,59.126667,4,22.79,0,20.26,0,CC,Budget,Intnl_discount,Current
2868,F,M,0,91708.4,N,48.77,37.293333,4,17.21,0,31.55,0,CH,Budget,Intnl_discount,Cancelled
2870,F,M,2,62061.8,Y,82.08,45.92,1,29.86,0,52.22,0,Auto,FreeLocal,Standard,Current
2871,F,M,1,20550.9,Y,85.64,22.12,3,27.72,0.86,57.06,0,CC,Budget,Standard,Cancelled
2874,M,M,2,1765.41,N,47.99,18.766667,4,3.04,0,44.95,0,CC,FreeLocal,Standard,Current
2875,F,S,2,19131.1,N,57.07,56.186667,1,22.15,0,34.91,0,Auto,Budget,Standard,Current
2879,F,S,2,6440.46,Y,49.86,61,1,22.66,0,27.2,0,CH,Budget,Standard,Current
2881,M,M,2,28766.9,N,64.2,46.84,1,6.11,0,58.08,0,CC,Budget,Standard,Current
2886,M,M,2,91272.2,Y,40,25.033333,2,26.99,0,13.01,0,CC,FreeLocal,Standard,Current
2891,F,S,0,73228.3,N,50.58,55,3,22.47,0,28.11,0,Auto,Budget,Standard,Current
2894,M,M,1,64792.3,N,51.41,52.146667,1,13.05,1.51,36.84,0,CH,FreeLocal,Standard,Cancelled
2896,F,S,0,93322.1,Y,38.72,40.313333,1,29.92,0,8.79,0,CH,Budget,Intnl_discount,Cancelled
2899,M,M,2,49910.7,Y,51.14,51.52,4,27.42,0,23.72,0,CC,Budget,Standard,Current
2900,M,M,0,76161.4,Y,37.55,44.573333,1,11.96,0,25.58,0,CC,FreeLocal,Standard,Cancelled
2901,F,M,2,55860,Y,26.37,14.573333,1,16.01,0,10.35,0,CC,FreeLocal,Intnl_discount,Current
2908,M,M,2,57360.8,Y,67.61,53.253333,3,10.36,0,57.25,0,CC,FreeLocal,Standard,Current
2909,M,M,0,92414.7,Y,40.06,45.513333,1,29.43,0,10.62,0,CC,FreeLocal,Standard,Cancelled
2911,F,S,2,14578.8,Y,107.02,60.933333,3,11.91,0,95.1,0,Auto,Budget,Standard,Cancelled
2912,F,M,2,87578.2,Y,22.44,53.366667,1,0.29,0,22.15,0,CC,Budget,Standard,Current
2913,F,M,2,86695.4,N,58.03,13.906667,2,25.94,0,32.09,0,CC,FreeLocal,Standard,Current
2917,F,M,0,68000,N,119.82,45.486667,2,29.64,0,90.18,4,Auto,FreeLocal,Intnl_discount,Current
2918,M,M,1,2067.82,N,85.9,47.853333,3,15.25,0,70.65,0,CC,Budget,Intnl_discount,Current
2921,M,M,2,30665.2,Y,77.44,22.88,4,5.83,8.32,63.28,0,Auto,FreeLocal,Standard,Current
2922,F,M,1,80000,Y,37.04,63.353333,1,6.08,0,30.95,0,Auto,FreeLocal,Intnl_discount,Current
2923,F,M,1,98680.4,Y,26.44,58.706667,1,17.58,0,8.85,0,CH,FreeLocal,Intnl_discount,Current
2924,F,M,2,65619.7,Y,158.22,55,4,13.56,0,144.66,0,CC,Budget,Standard,Current
2925,F,M,1,95620.3,Y,104.53,49.12,4,10.91,0,93.61,0,CC,Budget,Standard,Current
2926,F,D,1,85275,N,174.09,52,3,22.48,0,151.61,0,Auto,FreeLocal,Intnl_discount,Current
2927,F,M,1,66921.4,Y,24.67,42,2,15.7,0,8.97,0,CC,FreeLocal,Intnl_discount,Current
2928,F,M,1,98453.6,Y,25.38,43,4,13.72,0,11.65,0,Auto,FreeLocal,Standard,Current
2930,F,S,2,57420,Y,277.72,47,2,25.18,0,252.53,1,Auto,Budget,Standard,Current
2931,M,M,0,58986.2,N,34.35,26.98,2,3.93,3.73,26.69,1,CH,FreeLocal,Standard,Current
2932,F,M,2,47639.1,N,57.11,42,3,17.48,0,39.62,0,CC,Budget,Intnl_discount,Current
2935,F,S,0,39461,N,126.68,22.226667,4,22.87,0.28,103.52,1,CC,FreeLocal,Standard,Cancelled
2936,M,M,1,47371,Y,270.97,54.96,4,4.98,7.69,258.29,0,CC,Budget,Intnl_discount,Current
2937,F,S,0,89813.6,N,166.18,12.846667,4,14.94,1.96,149.26,0,CC,FreeLocal,Intnl_discount,Current
2939,M,S,1,16432.1,Y,109.78,20.92,4,20.41,8.89,80.47,0,CH,Budget,Intnl_discount,Cancelled
2942,F,S,1,540.4,Y,20.1,39.213333,4,12.34,0,7.75,0,Auto,Budget,Intnl_discount,Cancelled
2944,F,M,2,80087.7,N,31.56,41.92,1,8.74,0,22.82,0,CC,FreeLocal,Standard,Current
2945,F,M,2,59691.3,N,278.65,38.04,3,21.94,0,256.7,0,CC,Budget,Standard,Current
2946,F,S,2,11251.1,Y,141.91,61,4,28.42,0,113.48,0,CC,FreeLocal,Standard,Cancelled
2951,F,S,2,3416.62,Y,123.7,22.76,4,18.97,0,104.73,0,CC,Budget,Standard,Cancelled
2952,F,S,0,93454.3,Y,44.13,48.533333,4,18.94,0,25.18,0,Auto,FreeLocal,Standard,Current
2953,M,M,0,5745,Y,44.11,15.38,4,26.4,0,17.71,0,CC,FreeLocal,Standard,Cancelled
2959,F,M,1,30000,N,34.61,20,2,59,0,8.84,0,CH,FreeLocal,Standard,Current
2960,F,M,2,11234.7,Y,113.42,49.046667,3,0.69,0,112.72,0,CC,Budget,Standard,Current
2962,F,M,1,82931.3,N,137.25,64.64,3,19.24,0,118,0,Auto,FreeLocal,Standard,Current
2963,F,M,2,57483.9,N,44.3,44.026667,4,17.01,0,27.29,0,CH,Budget,Standard,Current
2965,F,S,2,21274,N,43.31,45.526667,4,10.87,0,32.43,0,Auto,FreeLocal,Standard,Current
2966,F,M,2,28267,N,214.41,30.093333,2,21.87,0,192.53,0,CC,FreeLocal,Standard,Current
2968,F,M,2,36725.1,N,94.88,55.793333,4,8.65,9.22,77,0,CH,Budget,Standard,Current
2972,M,S,1,94188.3,N,41.51,57.546667,2,20.86,0.86,19.78,0,CC,Budget,Standard,Cancelled
2975,F,M,2,91861,Y,22.06,41.98,2,15.32,0,6.74,0,CC,Budget,Standard,Current
2978,F,S,1,12374.9,Y,123.59,33.493333,3,17.49,0,106.1,0,Auto,FreeLocal,Standard,Cancelled
2979,F,M,2,69133.9,Y,46.32,26.833333,2,8.58,0,37.73,0,CH,FreeLocal,Standard,Current
2981,F,M,2,84948,Y,23.73,29.446667,1,11.14,0,12.58,0,CH,FreeLocal,Intnl_discount,Current
2982,F,M,2,30998.8,N,52.91,40.96,3,2.4,0,50.5,0,Auto,Budget,Standard,Current
2984,M,S,0,15924.2,N,1.46,14.46,2,0,0,1.46,0,CH,FreeLocal,Standard,Current
2988,M,M,2,21416.5,N,27.61,35.653333,1,9.9,9.17,8.53,0,CC,FreeLocal,Intnl_discount,Current
2992,M,M,2,78554.2,N,35.88,16.7,1,5.59,7.26,23.03,0,Auto,Budget,Standard,Current
2993,F,M,2,38215.9,N,0.97,30.886667,3,0,0,0.97,0,Auto,Budget,Standard,Current
2994,F,M,1,14085.5,N,176.61,21,1,43,0,160.42,0,CC,FreeLocal,Standard,Cancelled
2995,F,M,2,49745.3,N,27.28,47.966667,4,2.84,0,24.44,0,CH,Budget,Intnl_discount,Current
2997,F,M,2,88427,N,69.97,13.86,4,22.46,4.16,43.34,0,CC,Budget,Standard,Current
2998,F,M,2,98003.7,Y,84.42,26.273333,4,1.03,0,83.39,0,CC,FreeLocal,Intnl_discount,Current
2999,M,S,0,89142.7,N,16.91,53.693333,1,3.76,8.13,5.01,0,CC,Budget,Intnl_discount,Cancelled
3000,F,S,0,74530.8,N,127.89,63.086667,1,20.89,0.49,106.5,0,Auto,FreeLocal,Intnl_discount,Current
3002,F,S,0,32962.6,N,265.78,24,4,42,0,262.91,0,CC,Budget,Standard,Cancelled
3007,F,M,2,76289.2,N,104.63,48.206667,2,22.2,0,82.43,0,CC,Budget,Intnl_discount,Current
3009,M,M,1,66931.9,N,17.46,63.933333,3,11.72,0.39,5.35,0,CC,Budget,Standard,Cancelled
3010,M,S,0,9309.57,Y,108.3,25.44,2,8.56,0,99.73,0,CC,FreeLocal,Standard,Current
3011,F,M,1,28000,N,48.08,23,3,45,0,26.78,0,Auto,FreeLocal,Intnl_discount,Cancelled
3012,F,S,0,38000,N,168.28,24,1,29,0,154.77,0,CC,Budget,Intnl_discount,Cancelled
3013,F,S,0,32962.6,N,65.79,21,2,45,0,61.44,0,CC,Budget,Standard,Current
3014,F,S,2,42000,N,41.78,22,2,33,0,35.73,0,Auto,Budget,Standard,Current
3015,F,D,1,77726.4,N,23.52,56.72,4,14,0,9.51,0,Auto,Budget,Intnl_discount,Current
3016,F,S,2,43000,N,62.95,23,2,28,2.22,38.18,0,CC,FreeLocal,Standard,Cancelled
3017,F,S,1,2800.68,N,134.75,45.673333,1,28.45,0,106.3,0,CC,Budget,Standard,Cancelled
3020,F,M,2,90271.6,N,110.4,44.926667,2,13.96,0,96.43,0,CC,FreeLocal,Standard,Current
3024,F,M,2,64816.6,Y,27.87,31.126667,1,21,0,6.87,0,CC,Budget,Standard,Current
3025,F,M,2,98217.1,N,42.74,44.98,4,29.49,0,13.24,0,CC,FreeLocal,Standard,Current
3028,F,S,0,15989.3,N,29.17,61.693333,1,3.67,0,25.49,1,CC,Budget,Intnl_discount,Current
3034,M,S,1,84978.1,N,88.79,21.64,2,5.03,7.68,76.07,0,CH,FreeLocal,Intnl_discount,Current
3035,F,M,2,36647.9,N,107.38,49.986667,4,21.41,0,85.96,0,CC,Budget,Intnl_discount,Current
3036,F,S,0,64319.2,N,40.16,41.226667,1,3.01,0,37.15,0,CH,Budget,Intnl_discount,Cancelled
3037,F,S,1,73338,N,29.93,48.246667,4,20.92,0,9.01,0,Auto,Budget,Intnl_discount,Current
3038,F,S,0,433.74,N,44.22,60.746667,2,3.3,0,40.91,0,CC,FreeLocal,Standard,Cancelled
3039,F,M,2,16962.2,N,27.57,45.36,2,18.6,0,8.96,0,CC,Budget,Standard,Current
3041,M,M,2,10708.3,N,142.95,26.026667,3,20.83,4.85,117.26,0,CH,Budget,Intnl_discount,Current
3044,F,M,0,2031.61,N,109.04,20.3,4,21.64,0,87.4,0,CC,Budget,Standard,Cancelled
3047,F,S,2,16938.5,N,22.11,48,1,13.35,0,8.76,0,CH,FreeLocal,Standard,Current
3050,F,M,0,55221,N,15.69,62,1,0.49,0,15.2,0,CC,FreeLocal,Standard,Current
3051,F,M,1,8073.11,N,89.05,41,3,28.7,0,60.35,0,Auto,FreeLocal,Standard,Current
3052,M,M,0,95448.6,Y,29.46,53.68,1,24.24,0,5.21,0,CH,Budget,Standard,Current
3053,M,S,1,24141.5,Y,125.87,17.006667,3,28.82,0,97.05,0,CC,FreeLocal,Standard,Cancelled
3054,M,S,2,63152.6,Y,70.01,63.173333,3,29.93,0,40.07,0,CC,Budget,Intnl_discount,Current
3056,M,S,2,72084.7,N,38.13,55.64,3,29.11,0,9.02,0,CC,Budget,Intnl_discount,Cancelled
3057,F,S,0,42760.5,N,53.7,43,3,13.47,0,40.23,0,CC,Budget,Standard,Current
3058,F,S,1,49072,N,34.25,46,1,23.5,0,10.74,0,Auto,Budget,Intnl_discount,Current
3059,F,M,0,27371.8,Y,142.7,70,1,16.14,0,126.55,0,CC,FreeLocal,Standard,Current
3062,M,M,0,71472.9,N,130.22,41.913333,3,16.02,0,114.2,0,CH,Budget,Standard,Cancelled
3063,F,M,0,95405.7,N,13.96,46.506667,4,7.74,0,6.21,0,CC,Budget,Standard,Current
3064,F,S,0,95786.8,Y,108.79,57.553333,2,21.33,0,87.46,0,CC,Budget,Standard,Current
3066,M,S,0,90321.6,N,12.39,38,2,0.87,0,11.52,0,Auto,FreeLocal,Intnl_discount,Current
3067,M,S,1,90478.6,N,154.49,54.553333,2,18.02,0,136.47,0,CC,FreeLocal,Standard,Cancelled
3068,F,M,2,56187,N,21.83,43,1,8.09,0,13.74,0,CH,Budget,Standard,Current
3071,F,S,1,41000,N,229.64,24.393333,4,23.56,0,206.08,0,CC,Budget,Intnl_discount,Cancelled
3077,M,M,2,53010.8,N,58.87,18.84,1,12.45,0,46.42,4,CC,FreeLocal,Standard,Current
3078,M,M,0,75004.5,N,58.72,64.8,4,26.52,0,32.19,0,CC,Budget,Intnl_discount,Current
3081,M,M,0,19749.3,N,34.17,60.366667,1,20.22,0,13.94,0,CC,Budget,Standard,Current
3082,M,S,1,57626.9,Y,48.35,43.906667,1,9.38,0,38.96,0,CC,Budget,Standard,Current
3083,M,D,1,20078,N,15.98,32.846667,2,9.65,0,6.33,0,CC,Budget,Intnl_discount,Current
3084,F,M,2,47902,N,72.31,26.033333,4,17.44,4.94,49.92,1,Auto,FreeLocal,Standard,Current
3085,M,M,1,7545.96,Y,200.75,16.753333,3,22.39,0,178.36,0,CC,Budget,Standard,Cancelled
3089,M,S,2,89459.9,N,36.05,53.28,2,11.54,1.61,22.9,0,CC,FreeLocal,Standard,Cancelled
3092,F,S,1,13576.5,N,40.49,39.426667,1,14.83,0,25.66,0,CC,Budget,Standard,Cancelled
3094,F,M,2,42031.8,N,59.78,50.753333,3,20.45,0,39.33,0,CH,Budget,Intnl_discount,Current
3099,M,S,2,43634.5,N,143.5,21.78,1,29.44,9.42,104.64,0,CC,Budget,Standard,Cancelled
3103,F,S,1,13109.1,N,62.87,62.606667,4,22.38,0,40.48,0,Auto,Budget,Standard,Cancelled
3104,M,S,1,92647.5,N,32.13,56.046667,4,16.04,5.74,10.34,0,CC,Budget,Standard,Cancelled
3105,F,S,2,21021.6,Y,14.95,62.753333,4,3.75,0,11.19,0,CC,Budget,Standard,Cancelled
3106,M,S,0,74460.7,Y,206.46,55.34,4,25.53,0.99,179.93,0,CC,FreeLocal,Standard,Cancelled
3108,F,S,2,28787.4,N,86.06,41.666667,2,27.97,0,58.09,0,Auto,Budget,Standard,Cancelled
3111,M,M,1,13091.6,N,43.06,59.126667,4,22.79,0,20.26,0,CC,Budget,Intnl_discount,Current
3114,F,M,2,62061.8,Y,82.08,45.92,1,29.86,0,52.22,0,Auto,FreeLocal,Standard,Current
3115,F,M,1,20550.9,Y,85.64,22.12,1,27.72,0.86,57.06,0,CC,Budget,Standard,Cancelled
3118,M,S,1,1765.41,N,47.99,18.766667,2,3.04,0,44.95,0,CC,FreeLocal,Standard,Current
3119,F,S,2,19131.1,N,57.07,56.186667,2,22.15,0,34.91,0,Auto,Budget,Standard,Cancelled
3123,F,S,2,6440.46,Y,49.86,52,4,22.66,0,27.2,0,CH,Budget,Standard,Current
3125,M,M,2,28766.9,N,64.2,46.84,4,6.11,0,58.08,0,CC,Budget,Standard,Current
3130,M,M,2,91272.2,Y,40,25.033333,4,26.99,0,13.01,0,CC,FreeLocal,Standard,Current
3135,F,S,0,73228.3,N,50.58,42,2,22.47,0,28.11,0,Auto,Budget,Standard,Current
3138,M,M,1,64792.3,N,51.41,52.146667,4,13.05,1.51,36.84,0,CH,FreeLocal,Standard,Cancelled
3140,F,S,0,93322.1,Y,38.72,40.313333,1,29.92,0,8.79,0,CH,Budget,Intnl_discount,Current
3143,M,M,2,49910.7,Y,51.14,51.52,3,27.42,0,23.72,0,CC,Budget,Standard,Current
3144,M,M,0,76161.4,Y,37.55,44.573333,4,11.96,0,25.58,0,CC,FreeLocal,Standard,Cancelled
3145,F,M,2,55860,Y,26.37,14.573333,2,16.01,0,10.35,0,CC,FreeLocal,Intnl_discount,Current
3152,M,M,2,57360.8,Y,67.61,53.253333,1,10.36,0,57.25,0,CC,FreeLocal,Standard,Current
3153,M,M,1,92414.7,Y,40.06,45.513333,4,29.43,0,10.62,0,CC,FreeLocal,Standard,Cancelled
3155,F,S,2,14578.8,Y,107.02,60.933333,3,11.91,0,95.1,0,Auto,Budget,Standard,Cancelled
3156,F,M,2,87578.2,Y,22.44,53.366667,3,0.29,0,22.15,0,CC,Budget,Standard,Current
3157,F,M,2,86695.4,N,58.03,13.906667,4,25.94,0,32.09,0,CC,FreeLocal,Standard,Current
3158,M,M,1,5306.11,N,22.94,39.093333,2,5.52,0,17.42,0,CH,Budget,Standard,Current
3161,F,M,0,83287,N,119.82,44,1,29.64,0,90.18,4,Auto,FreeLocal,Intnl_discount,Current
3162,M,M,1,2067.82,N,85.9,47.853333,2,15.25,0,70.65,0,CC,Budget,Intnl_discount,Current
3165,M,M,2,30665.2,Y,77.44,22.88,1,5.83,8.32,63.28,0,Auto,FreeLocal,Standard,Current
3166,F,M,1,78000,Y,37.04,56.193333,1,6.08,0,30.95,0,Auto,FreeLocal,Intnl_discount,Cancelled
3167,F,M,1,98680.4,Y,26.44,58.706667,1,17.58,0,8.85,0,CH,FreeLocal,Intnl_discount,Current
3168,F,M,2,65619.7,Y,158.22,46,3,13.56,0,144.66,0,CC,Budget,Standard,Current
3169,M,M,1,95620.3,Y,104.53,49.12,1,10.91,0,93.61,0,CC,Budget,Standard,Cancelled
3170,F,S,0,85275,N,174.09,47,1,22.48,0,151.61,0,Auto,FreeLocal,Intnl_discount,Current
3171,F,M,1,66921.4,Y,24.67,43,1,15.7,0,8.97,0,CC,FreeLocal,Intnl_discount,Current
3172,F,M,1,98453.6,Y,25.38,46,2,13.72,0,11.65,0,Auto,FreeLocal,Standard,Current
3174,F,S,2,57420,Y,277.72,48,1,25.18,0,252.53,1,Auto,Budget,Standard,Current
3175,M,M,0,68000,N,34.35,67,4,3.93,3.73,26.69,1,CC,FreeLocal,Standard,Cancelled
3176,F,M,2,47639.1,N,57.11,48,4,17.48,0,39.62,0,CC,Budget,Intnl_discount,Current
